"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Per Capita Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","apci","TimeFrame","GeoVintage","Source","Location"
"Block Group","040134207063","AZ","040134207063","=""040134207063""","33903","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207071","AZ","040134207071","=""040134207071""","55979","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207072","AZ","040134207072","=""040134207072""","28670","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207081","AZ","040134207081","=""040134207081""","42206","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207082","AZ","040134207082","=""040134207082""","51213","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207083","AZ","040134207083","=""040134207083""","29419","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207091","AZ","040134207091","=""040134207091""","33298","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207092","AZ","040134207092","=""040134207092""","43265","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207093","AZ","040134207093","=""040134207093""","32149","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207101","AZ","040134207101","=""040134207101""","34718","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207102","AZ","040134207102","=""040134207102""","30827","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134207103","AZ","040134207103","=""040134207103""","35973","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134208001","AZ","040134208001","=""040134208001""","46336","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134208002","AZ","040134208002","=""040134208002""","36030","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134208003","AZ","040134208003","=""040134208003""","22386","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134208004","AZ","040134208004","=""040134208004""","38787","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134209011","AZ","040134209011","=""040134209011""","28719","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134209012","AZ","040134209012","=""040134209012""","31279","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134209021","AZ","040134209021","=""040134209021""","33004","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134209022","AZ","040134209022","=""040134209022""","29893","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134210011","AZ","040134210011","=""040134210011""","31379","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134210012","AZ","040134210012","=""040134210012""","30937","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134210021","AZ","040134210021","=""040134210021""","16921","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134210022","AZ","040134210022","=""040134210022""","37702","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211011","AZ","040134211011","=""040134211011""","31909","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211012","AZ","040134211012","=""040134211012""","37593","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211013","AZ","040134211013","=""040134211013""","29258","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211021","AZ","040134211021","=""040134211021""","34365","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211022","AZ","040134211022","=""040134211022""","32051","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211023","AZ","040134211023","=""040134211023""","27819","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211024","AZ","040134211024","=""040134211024""","30480","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134211025","AZ","040134211025","=""040134211025""","43702","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212011","AZ","040134212011","=""040134212011""","54975","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212012","AZ","040134212012","=""040134212012""","50936","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212013","AZ","040134212013","=""040134212013""","41731","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212021","AZ","040134212021","=""040134212021""","65984","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212022","AZ","040134212022","=""040134212022""","31177","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134212023","AZ","040134212023","=""040134212023""","41953","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213021","AZ","040134213021","=""040134213021""","28653","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213022","AZ","040134213022","=""040134213022""","11681","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213023","AZ","040134213023","=""040134213023""","12054","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213024","AZ","040134213024","=""040134213024""","21521","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213025","AZ","040134213025","=""040134213025""","29609","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213031","AZ","040134213031","=""040134213031""","30999","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213032","AZ","040134213032","=""040134213032""","35681","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213033","AZ","040134213033","=""040134213033""","24729","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213041","AZ","040134213041","=""040134213041""","29646","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134213042","AZ","040134213042","=""040134213042""","29442","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134214001","AZ","040134214001","=""040134214001""","43243","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134214002","AZ","040134214002","=""040134214002""","16151","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134214003","AZ","040134214003","=""040134214003""","20580","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134214004","AZ","040134214004","=""040134214004""","34464","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134215011","AZ","040134215011","=""040134215011""","23194","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134215012","AZ","040134215012","=""040134215012""","23145","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134215013","AZ","040134215013","=""040134215013""","19288","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134215021","AZ","040134215021","=""040134215021""","23019","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134215022","AZ","040134215022","=""040134215022""","22231","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134216011","AZ","040134216011","=""040134216011""","22570","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134216012","AZ","040134216012","=""040134216012""","38794","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134216021","AZ","040134216021","=""040134216021""","23570","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134216022","AZ","040134216022","=""040134216022""","28343","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134216023","AZ","040134216023","=""040134216023""","17582","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217011","AZ","040134217011","=""040134217011""","26040","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217012","AZ","040134217012","=""040134217012""","35008","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217013","AZ","040134217013","=""040134217013""","39592","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217021","AZ","040134217021","=""040134217021""","26583","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217022","AZ","040134217022","=""040134217022""","24524","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134217023","AZ","040134217023","=""040134217023""","24865","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134218011","AZ","040134218011","=""040134218011""","29586","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134218012","AZ","040134218012","=""040134218012""","32958","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134218021","AZ","040134218021","=""040134218021""","20335","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134218022","AZ","040134218022","=""040134218022""","25605","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134218023","AZ","040134218023","=""040134218023""","30121","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219011","AZ","040134219011","=""040134219011""","29439","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219012","AZ","040134219012","=""040134219012""","24743","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219021","AZ","040134219021","=""040134219021""","19855","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219022","AZ","040134219022","=""040134219022""","30875","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219023","AZ","040134219023","=""040134219023""","17477","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134219024","AZ","040134219024","=""040134219024""","15137","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134220011","AZ","040134220011","=""040134220011""","24992","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134220012","AZ","040134220012","=""040134220012""","13459","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134220021","AZ","040134220021","=""040134220021""","23730","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134220022","AZ","040134220022","=""040134220022""","20593","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134220023","AZ","040134220023","=""040134220023""","27836","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221021","AZ","040134221021","=""040134221021""","19136","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221022","AZ","040134221022","=""040134221022""","23076","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221023","AZ","040134221023","=""040134221023""","29107","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221031","AZ","040134221031","=""040134221031""","30594","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221032","AZ","040134221032","=""040134221032""","33474","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221033","AZ","040134221033","=""040134221033""","21936","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221041","AZ","040134221041","=""040134221041""","25556","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221042","AZ","040134221042","=""040134221042""","16806","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221043","AZ","040134221043","=""040134221043""","28384","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221044","AZ","040134221044","=""040134221044""","54324","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221045","AZ","040134221045","=""040134221045""","30639","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221051","AZ","040134221051","=""040134221051""","36887","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221052","AZ","040134221052","=""040134221052""","43643","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221061","AZ","040134221061","=""040134221061""","25359","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221062","AZ","040134221062","=""040134221062""","16715","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221063","AZ","040134221063","=""040134221063""","13497","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221071","AZ","040134221071","=""040134221071""","38337","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134221072","AZ","040134221072","=""040134221072""","18231","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222031","AZ","040134222031","=""040134222031""","32770","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222032","AZ","040134222032","=""040134222032""","44713","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222033","AZ","040134222033","=""040134222033""","34939","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222091","AZ","040134222091","=""040134222091""","39539","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222092","AZ","040134222092","=""040134222092""","33280","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222093","AZ","040134222093","=""040134222093""","42783","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222094","AZ","040134222094","=""040134222094""","25861","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222095","AZ","040134222095","=""040134222095""","35231","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222101","AZ","040134222101","=""040134222101""","45686","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222102","AZ","040134222102","=""040134222102""","45733","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222103","AZ","040134222103","=""040134222103""","38616","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222111","AZ","040134222111","=""040134222111""","46915","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222112","AZ","040134222112","=""040134222112""","53424","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222121","AZ","040134222121","=""040134222121""","61011","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222122","AZ","040134222122","=""040134222122""","50284","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222123","AZ","040134222123","=""040134222123""","45882","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222131","AZ","040134222131","=""040134222131""","53987","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222132","AZ","040134222132","=""040134222132""","54004","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222151","AZ","040134222151","=""040134222151""","36752","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222161","AZ","040134222161","=""040134222161""","61260","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222162","AZ","040134222162","=""040134222162""","45516","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222163","AZ","040134222163","=""040134222163""","47995","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222164","AZ","040134222164","=""040134222164""","41007","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222171","AZ","040134222171","=""040134222171""","47866","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222172","AZ","040134222172","=""040134222172""","51754","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222181","AZ","040134222181","=""040134222181""","33889","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222182","AZ","040134222182","=""040134222182""","44252","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222191","AZ","040134222191","=""040134222191""","37997","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222192","AZ","040134222192","=""040134222192""","27547","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222193","AZ","040134222193","=""040134222193""","53097","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222201","AZ","040134222201","=""040134222201""","65200","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222202","AZ","040134222202","=""040134222202""","45506","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222211","AZ","040134222211","=""040134222211""","55445","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222212","AZ","040134222212","=""040134222212""","64937","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222213","AZ","040134222213","=""040134222213""","36741","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222221","AZ","040134222221","=""040134222221""","45351","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222222","AZ","040134222222","=""040134222222""","50696","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222231","AZ","040134222231","=""040134222231""","36775","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222232","AZ","040134222232","=""040134222232""","47127","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222241","AZ","040134222241","=""040134222241""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222251","AZ","040134222251","=""040134222251""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222261","AZ","040134222261","=""040134222261""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134222271","AZ","040134222271","=""040134222271""","38387","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223011","AZ","040134223011","=""040134223011""","4629","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223012","AZ","040134223012","=""040134223012""","42690","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223013","AZ","040134223013","=""040134223013""","21390","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223014","AZ","040134223014","=""040134223014""","28070","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223015","AZ","040134223015","=""040134223015""","23660","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223021","AZ","040134223021","=""040134223021""","29520","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223022","AZ","040134223022","=""040134223022""","31144","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223023","AZ","040134223023","=""040134223023""","33192","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223041","AZ","040134223041","=""040134223041""","42857","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223042","AZ","040134223042","=""040134223042""","37616","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223051","AZ","040134223051","=""040134223051""","65222","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223052","AZ","040134223052","=""040134223052""","40123","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223053","AZ","040134223053","=""040134223053""","47015","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223054","AZ","040134223054","=""040134223054""","52173","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223071","AZ","040134223071","=""040134223071""","52873","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223072","AZ","040134223072","=""040134223072""","55227","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223073","AZ","040134223073","=""040134223073""","48761","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223074","AZ","040134223074","=""040134223074""","30634","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223081","AZ","040134223081","=""040134223081""","34670","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223082","AZ","040134223082","=""040134223082""","67101","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223083","AZ","040134223083","=""040134223083""","44873","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223091","AZ","040134223091","=""040134223091""","48465","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223092","AZ","040134223092","=""040134223092""","53304","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134223093","AZ","040134223093","=""040134223093""","53557","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224011","AZ","040134224011","=""040134224011""","39475","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224012","AZ","040134224012","=""040134224012""","45737","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224013","AZ","040134224013","=""040134224013""","56938","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224021","AZ","040134224021","=""040134224021""","36282","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224022","AZ","040134224022","=""040134224022""","59671","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224023","AZ","040134224023","=""040134224023""","49157","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224031","AZ","040134224031","=""040134224031""","49412","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224032","AZ","040134224032","=""040134224032""","58126","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224033","AZ","040134224033","=""040134224033""","40621","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224041","AZ","040134224041","=""040134224041""","43663","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134224042","AZ","040134224042","=""040134224042""","51600","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225011","AZ","040134225011","=""040134225011""","30768","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225012","AZ","040134225012","=""040134225012""","34543","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225013","AZ","040134225013","=""040134225013""","39281","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225014","AZ","040134225014","=""040134225014""","46677","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225021","AZ","040134225021","=""040134225021""","42089","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225022","AZ","040134225022","=""040134225022""","34838","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225023","AZ","040134225023","=""040134225023""","26498","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225024","AZ","040134225024","=""040134225024""","40003","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225031","AZ","040134225031","=""040134225031""","43404","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225032","AZ","040134225032","=""040134225032""","58206","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225033","AZ","040134225033","=""040134225033""","31377","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225034","AZ","040134225034","=""040134225034""","44849","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225041","AZ","040134225041","=""040134225041""","44893","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225042","AZ","040134225042","=""040134225042""","34337","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225043","AZ","040134225043","=""040134225043""","46600","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225061","AZ","040134225061","=""040134225061""","41733","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225062","AZ","040134225062","=""040134225062""","44967","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225063","AZ","040134225063","=""040134225063""","59530","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225064","AZ","040134225064","=""040134225064""","42936","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225071","AZ","040134225071","=""040134225071""","73857","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225072","AZ","040134225072","=""040134225072""","59718","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225073","AZ","040134225073","=""040134225073""","77481","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225081","AZ","040134225081","=""040134225081""","46247","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225082","AZ","040134225082","=""040134225082""","53541","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225091","AZ","040134225091","=""040134225091""","42165","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225092","AZ","040134225092","=""040134225092""","45180","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225093","AZ","040134225093","=""040134225093""","36065","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225101","AZ","040134225101","=""040134225101""","39054","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225102","AZ","040134225102","=""040134225102""","61973","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225103","AZ","040134225103","=""040134225103""","50956","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225111","AZ","040134225111","=""040134225111""","43429","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225112","AZ","040134225112","=""040134225112""","59863","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225121","AZ","040134225121","=""040134225121""","48216","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225122","AZ","040134225122","=""040134225122""","52182","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225123","AZ","040134225123","=""040134225123""","42087","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225131","AZ","040134225131","=""040134225131""","40686","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225132","AZ","040134225132","=""040134225132""","34276","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225133","AZ","040134225133","=""040134225133""","32924","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225141","AZ","040134225141","=""040134225141""","25130","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134225142","AZ","040134225142","=""040134225142""","33621","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226071","AZ","040134226071","=""040134226071""","34819","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226072","AZ","040134226072","=""040134226072""","32667","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226073","AZ","040134226073","=""040134226073""","37518","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226091","AZ","040134226091","=""040134226091""","40209","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226092","AZ","040134226092","=""040134226092""","36247","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226101","AZ","040134226101","=""040134226101""","45403","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226102","AZ","040134226102","=""040134226102""","45865","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226151","AZ","040134226151","=""040134226151""","37717","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226152","AZ","040134226152","=""040134226152""","41622","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226153","AZ","040134226153","=""040134226153""","32725","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226154","AZ","040134226154","=""040134226154""","33015","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226171","AZ","040134226171","=""040134226171""","37416","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226172","AZ","040134226172","=""040134226172""","58134","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226173","AZ","040134226173","=""040134226173""","42364","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226174","AZ","040134226174","=""040134226174""","43630","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226181","AZ","040134226181","=""040134226181""","44522","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226182","AZ","040134226182","=""040134226182""","41463","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226201","AZ","040134226201","=""040134226201""","63849","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226202","AZ","040134226202","=""040134226202""","52630","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226211","AZ","040134226211","=""040134226211""","46764","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226212","AZ","040134226212","=""040134226212""","40281","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226213","AZ","040134226213","=""040134226213""","57458","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226221","AZ","040134226221","=""040134226221""","39115","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226222","AZ","040134226222","=""040134226222""","44230","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226223","AZ","040134226223","=""040134226223""","64386","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226231","AZ","040134226231","=""040134226231""","43495","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226232","AZ","040134226232","=""040134226232""","40151","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226233","AZ","040134226233","=""040134226233""","31501","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226241","AZ","040134226241","=""040134226241""","43022","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226242","AZ","040134226242","=""040134226242""","44966","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226251","AZ","040134226251","=""040134226251""","29453","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226252","AZ","040134226252","=""040134226252""","36872","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226253","AZ","040134226253","=""040134226253""","18364","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226261","AZ","040134226261","=""040134226261""","32372","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226262","AZ","040134226262","=""040134226262""","42068","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226271","AZ","040134226271","=""040134226271""","31280","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226272","AZ","040134226272","=""040134226272""","22265","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226273","AZ","040134226273","=""040134226273""","27067","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226281","AZ","040134226281","=""040134226281""","26744","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226282","AZ","040134226282","=""040134226282""","20565","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226283","AZ","040134226283","=""040134226283""","26611","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226291","AZ","040134226291","=""040134226291""","26927","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226292","AZ","040134226292","=""040134226292""","35540","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226301","AZ","040134226301","=""040134226301""","24087","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226302","AZ","040134226302","=""040134226302""","23100","2019-2023","2022","Census","Arizona (State)"
"Block Group","040134226321","AZ","040134226321","=""040134226321""","27470","2019-2023","2022","Census","Arizona (State)"
